"","X","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend","target_dist","predicted_prob","Price_real"
"192",192,61721,-78.7209739768072,35.7943729763808,37.346555405864,"Black","M","75-100k",4,4,3,4,0,0.351295893611039,7.98587388392927e-09,30
"193",193,61747,-78.6218165767355,35.8002221023217,37.8204811276999,"White","M","100-150k",5,1,1,1,0,0.080962010110886,0.00518919137999774,15
"194",194,61755,-78.6496754533942,35.6807545882385,40.4145656870064,"Black","M","50-75k",5,1,1,2,0,0.200258152968459,0.00455863895497693,15
"195",195,62356,-78.6097216170752,35.8549368656789,39.1775859706488,"Hispanic","F","25-50k",5,1,1,3,0,0.0358187799836646,0.0311188578075792,15
"196",196,62681,-78.5614359639847,35.7839884012412,49.6049504262191,"White","M","25-50k",5,1,1,4,0,0.0842368344210345,0.0276481669968757,15
"197",197,63025,-78.5759742173523,35.5249992056321,39.9926106140552,"White","M","75-100k",5,1,2,1,0,0.341960794435165,0.0201286161427413,15
"198",198,63493,-78.540439132594,35.8889065199133,42.3519428153569,"Aisian/Other","F","75-100k",5,1,2,2,0,0.0417716898749653,0.0540713115033178,15
"199",199,63644,-78.5734086229841,35.6908537404151,43.8231108484049,"White","M","25-50k",5,1,2,3,1,0.176125045886426,0.116777234351118,15
"200",200,64124,-78.5344148897855,35.7075556635408,32.4964659262951,"White","F","50-75k",5,1,2,4,1,0.164734586533494,0.356977777377984,15
"201",201,64622,-78.6737646025581,35.8827865321046,36.1058635072237,"White","F","75-100k",5,1,3,1,0,0.0990561055548706,0.0430088186394837,15
"202",202,64743,-78.672212522309,35.7858284084647,54.7668783539352,"Hispanic","F","50-75k",5,1,3,2,0,0.125868348010758,0.0103531298129063,15
"203",203,64806,-78.6269943039943,35.654221883125,43.5983845296663,"White","F","100-150k",5,1,3,3,0,0.218768973019339,0.0505444792605775,15
"204",204,64958,-78.6133291797123,35.8308256828749,41.4706568041077,"White","F","50-75k",5,1,3,4,0,0.0519670607396553,0.230968057062945,15
"205",205,65111,-78.6113661106274,35.7394451965809,35.7954254678041,"White","M","75-100k",5,2,1,1,0,0.132333409028575,0.00707266876669808,20
"206",206,65602,-78.6370667343543,35.6745588469078,39.8832079154024,"Hispanic","M","50-75k",5,2,1,2,0,0.201865476624441,0.00483652922250588,20
"207",207,66013,-78.7147046158632,35.8823228157607,46.9784243434488,"White","F","75-100k",5,2,1,3,0,0.139571693785874,0.0106728773277917,20
"208",208,66805,-78.71577363546,35.812214030482,44.1438806058805,"White","F","50-75k",5,2,1,4,0,0.150130283778183,0.0252567600207057,20
"209",209,67629,-78.7551702491212,35.6639990689881,38.0289040915839,"White","M","75-100k",5,2,2,1,0,0.270743285268241,0.0306679313953761,20
"210",210,67837,-78.6807286142237,35.7775648606764,30.1096075151851,"White","F","25-50k",5,2,2,2,0,0.137708219145563,0.114178140724451,20
"211",211,68837,-78.5239204893724,35.7998367668661,51.0252589018938,"Black","F","100-150k",5,2,2,3,0,0.0849460134035372,0.0561966998625882,20
"212",212,68980,-78.6354155278309,35.7864122395164,45.7826766884041,"White","F","25-50k",5,2,2,4,1,0.100101972095485,0.222870027118807,20
"213",213,69107,-78.7617247906951,35.6873655118762,39.4330071476751,"White","F","75-100k",5,2,3,1,0,0.258369765929053,0.0195893288017878,20
"214",214,69618,-78.6382092601358,35.7669144643494,29.5420424624399,"Black","M","75-100k",5,2,3,2,0,0.117819631484503,0.104515665271126,20
"215",215,69650,-78.5605765390075,35.7060245173741,37.1544897360433,"Black","F","25-50k",5,2,3,3,0,0.161671045603415,0.144595294942673,20
"216",216,70040,-78.6033094304524,35.7067751219843,32.9861402388091,"White","M","75-100k",5,2,3,4,0,0.162499348478373,0.352808412671572,20
"217",217,70058,-78.6680421793433,35.7729492329758,51.3928788351377,"White","F","<25k",5,3,1,1,0,0.131579956902861,0.000475599254134332,25
"218",218,70449,-78.6168887346698,35.693749763409,40.6501167784337,"White","M","25-50k",5,3,1,2,0,0.17797536013652,0.00343847699429463,25
"219",219,71128,-78.7332635963501,35.7700035981066,51.9023984635845,"Black","M","<25k",5,3,1,3,0,0.184765686702762,0.00196077650945282,25
"220",220,71378,-78.7355474389566,35.7143764715278,41.7479727057899,"Black","F","75-100k",5,3,1,4,0,0.220778580488048,0.0154462246966008,25
"221",221,71383,-78.6371088065052,35.768064760333,35.1127614711749,"White","M","75-100k",5,3,2,1,0,0.116262105421029,0.0375043578976334,25
"222",222,71449,-78.5314043259079,35.8424786329777,48.3985443634058,"White","F",">150k",5,3,2,2,0,0.0508568304595714,0.0109453890821933,25
"223",223,72055,-78.7163396440689,35.8237979051845,67.0163053366415,"Hispanic","F","50-75k",5,3,2,3,0,0.146845208957329,0.0084640685015004,25
"224",224,72530,-78.7016385301807,35.8127533700507,49.3424297583628,"Black","M","100-150k",5,3,2,4,0,0.136850917503591,0.0751701245758435,25
"225",225,73161,-78.5876201213809,35.759533718812,52.1305319093412,"Black","F","25-50k",5,3,3,1,0,0.108054963034568,0.00715695143212517,25
"226",226,73471,-78.6534706897806,35.7600462860778,44.2307800910399,"White","M","<25k",5,3,3,2,0,0.132042395642202,0.00904353761638783,25
"227",227,73584,-78.5807005386404,35.5711888011512,31.2056164368919,"White","M","50-75k",5,3,3,3,0,0.295808850634042,0.0838032082443163,25
"228",228,73981,-78.6061120407103,35.7719782342017,33.3127456989435,"White","M","50-75k",5,3,3,4,0,0.0996464522622322,0.24951810767086,25
"229",229,74117,-78.6852521360453,35.8665363585005,39.4375133013644,"White","M","50-75k",5,4,1,1,0,0.109271957266045,0.00191391674214268,30
"230",230,74365,-78.700265087334,35.7095142677735,33.3101246941895,"White","M","75-100k",5,4,1,2,0,0.200588366962755,0.00357428767548328,30
"231",231,75090,-78.6380909388445,35.6753414653175,39.89792001569,"Black","F","75-100k",5,4,1,3,0,0.2014331336626,0.00592673116530912,30
"232",232,75312,-78.581414254668,35.7919017319457,37.4270799421102,"White","M","75-100k",5,4,1,4,0,0.0752546600523743,0.0277384841933869,30
"233",233,75396,-78.556384751658,35.6233196609909,42.5490980722874,"Aisian/Other","F","75-100k",5,4,2,1,0,0.244427141990306,0.00778400109274422,30
"234",234,75436,-78.6725975505645,35.7289065797406,38.0662453763367,"Aisian/Other","F","50-75k",5,4,2,2,0,0.168503723069554,0.017863253233546,30
"235",235,76229,-78.7014508691248,35.802134096208,37.9058725458743,"White","M","75-100k",5,4,2,3,1,0.141227071982123,0.0790195685158623,30
"236",236,76369,-78.635903924157,35.821451466012,26.6348651502008,"White","M","<25k",5,4,2,4,0,0.0752448237772091,0.233643502442996,30
"237",237,76537,-78.6384795915706,35.7449149763275,63.315584230059,"Hispanic","M","50-75k",5,4,3,1,0,0.137116963762802,0.00157609544755779,30
"238",238,76914,-78.614815342655,35.8531726552176,45.9035276894846,"White","F","<25k",5,4,3,2,0,0.0412091864223908,0.00632319089511893,30
"239",239,77551,-78.7356722160511,35.7824075212102,49.4705046376967,"Hispanic","M","<25k",5,4,3,3,0,0.18069423386865,0.010883058755623,30
"240",240,77560,-78.6774103718053,35.8308417288989,41.8620333049158,"White","M","<25k",5,4,3,4,0,0.107668226381552,0.055729340942973,30
"241",241,77704,-78.4898239352048,35.7724679128149,55.3610231442131,"Hispanic","M","75-100k",1,1,1,1,0,0.406624338403819,0.00209208565748271,15
"242",242,77771,-78.7341745254194,35.7432400153586,44.0124530644833,"White","F","75-100k",1,1,1,2,0,0.20782969965146,0.0128112266119468,15
"243",243,78073,-78.599133810436,35.8525800940659,38.0273732599564,"White","F","75-100k",1,1,1,3,0,0.281929033199161,0.0520686424061285,15
"244",244,78386,-78.6728106750942,35.7795192698177,43.4547187369277,"Aisian/Other","M","50-75k",1,1,1,4,0,0.234660809482398,0.0842683000253615,15
"245",245,78661,-78.7337431738242,35.7766391460432,38.2802616474928,"White","F","50-75k",1,1,2,1,0,0.185526290713165,0.113402995855816,15
"246",246,78808,-78.7108417349259,35.7741404147167,57.3983804069262,"Black","M","25-50k",1,1,2,2,0,0.205295555064152,0.044307814494413,15
"247",247,79084,-78.6387287817847,35.8000821810245,36.1210554700352,"Black","F","75-100k",1,1,2,3,0,0.256851515384752,0.378244521371509,15
"248",248,79233,-78.5993232738325,35.7948435224158,40.0437777950976,"Black","M","75-100k",1,1,2,4,1,0.295627109821988,0.490145555360247,15
"249",249,79447,-78.7038297653114,35.7394216061678,41.853505393344,"White","F","25-50k",1,1,3,1,0,0.232400336520524,0.0717745157395893,15
"250",250,79817,-78.6902047605392,35.6978557018671,53.0847487322233,"White","F","75-100k",1,1,3,2,0,0.271020022735698,0.0317179806053382,15
"251",251,79931,-78.6957363520902,35.7166898245843,53.4704534888261,"Aisian/Other","M","100-150k",1,1,3,3,0,0.253775702544744,0.0862509828682377,15
"252",252,80028,-78.5726469560163,35.7448652039289,27.921014545206,"White","M","75-100k",1,1,3,4,0,0.339566348909124,0.639796817925588,15
"253",253,80675,-78.6770773576214,35.7810717481309,29.5022294493913,"White","M","25-50k",1,2,1,1,0,0.230177014674389,0.0366823846231871,20
"254",254,80851,-78.6078201144797,35.7235202250377,39.7824418426148,"Hispanic","F","50-75k",1,2,1,2,0,0.319121140428305,0.0113433323579653,20
"255",255,82054,-78.6521585678712,35.6929439432307,41.8226268984943,"White","F","100-150k",1,2,1,3,0,0.301896587069676,0.0274355834121577,20
"256",256,82925,-78.7103942001832,35.8133784158355,35.7499004822246,"White","F","50-75k",1,2,1,4,0,0.185734242531126,0.156813844597283,20
"257",257,83517,-78.6989913024857,35.9061914303054,37.344854876115,"White","F","50-75k",1,2,2,1,0,0.179613509458888,0.125974491325798,20
"258",258,83631,-78.5646777605499,35.8267011676914,41.3098228896021,"White","M",">150k",1,2,2,2,0,0.320416018411711,0.0601900536019612,20
"259",259,83708,-78.6545499805235,35.7724451997297,38.2004614145864,"White","F","50-75k",1,2,2,3,0,0.254077271556115,0.319777642509435,20
"260",260,84516,-78.7821062443826,35.8466290258564,33.0405799379127,"White","M","25-50k",1,2,2,4,1,0.106695043739885,0.789252737347557,20
"261",261,85501,-78.7289923196722,35.7951537092356,44.124038216923,"Black","F","50-75k",1,2,3,1,0,0.178447081431226,0.0598831607968348,20
"262",262,86088,-78.6120275859632,35.7905033212319,42.1811866254794,"White","F","100-150k",1,2,3,2,0,0.285210067467394,0.055664336817665,20
"263",263,86354,-78.6272113153811,35.6982249749226,49.2306328928834,"White","F",">150k",1,2,3,3,0,0.317729528517259,0.0696991363527513,20
"264",264,86638,-78.5405942498384,35.7965206215296,53.9602768349313,"White","M","50-75k",1,2,3,4,0,0.351092134536158,0.148793503826862,20
"265",265,86938,-78.5884667821373,35.7790658832089,37.8446229028629,"Aisian/Other","M","25-50k",1,3,1,1,0,0.3113160514722,0.00799567623823083,25
"266",266,87450,-78.5201089550637,35.7448386458761,49.7074571123955,"White","F","25-50k",1,3,1,2,0,0.387520786864729,0.00273561292369674,25
"267",267,88331,-78.650857503784,35.8752394947168,40.9149100590715,"Hispanic","M","50-75k",1,3,1,3,0,0.227976348829537,0.0296402030891374,25
"268",268,88367,-78.781078150183,35.703021912564,38.2587713657392,"White","M","50-75k",1,3,1,4,0,0.213457135564086,0.0811244345909642,25
"269",269,89873,-78.6127506415543,35.8098065683885,35.237586709517,"White","F","75-100k",1,3,2,1,0,0.278155828112947,0.0717839700991594,25
"270",270,89914,-78.738384830021,35.5121755882535,47.4526428490491,"White","M","<25k",1,3,2,2,0,0.405786391528619,0.0137361380259249,25
"271",271,90081,-78.582858674248,35.8118189497783,31.4789214363737,"Hispanic","F","100-150k",1,3,2,3,0,0.306265030685031,0.244427934707139,25
"272",272,90646,-78.4912017483556,35.791735067888,43.8611588420078,"White","F","25-50k",1,3,2,4,0,0.39999554019667,0.212803232670499,25
"273",273,90893,-78.5784287526015,35.7283283618374,42.4071700094413,"White","F","25-50k",1,3,3,1,0,0.342028820081085,0.0282797593041292,25
"274",274,91527,-78.6160027897138,35.8333276599846,37.6859204212756,"White","F","25-50k",1,3,3,2,0,0.268864632093069,0.0709411399830591,25
"275",275,91835,-78.6072622614977,35.8248455336782,47.5418266117365,"Aisian/Other","M","100-150k",1,3,3,3,0,0.279344708007029,0.0757027671742945,25
"276",276,91926,-78.656874442158,35.8237790682599,41.2435357405229,"Black","F","75-100k",1,3,3,4,0,0.231872725277962,0.298390776458367,25
"277",277,92576,-78.6248533726387,35.6646033696847,36.5417226866314,"Black","M","50-75k",1,4,1,1,0,0.341142259714902,0.00437717804469521,30
"278",278,92595,-78.5512698879513,35.8422448972852,35.7588125697403,"Black","F",">150k",1,4,1,2,0,0.330798797350949,0.00375023695324046,30
"279",279,93085,-78.7104431884469,35.8407909350299,31.5449133292757,"Black","M","50-75k",1,4,1,3,0,0.175668128503971,0.0510512328728071,30
"280",280,94268,-78.6370698051783,35.7494475543047,59.4508780587663,"White","M","<25k",1,4,1,4,0,0.280637731742139,0.00439868577139145,30
"281",281,94596,-78.7438953786167,35.7484485250193,44.2690364989055,"Black","M","25-50k",1,4,2,1,0,0.197369087017216,0.0388156234523868,30
"282",282,95099,-78.6346693111913,35.753790094312,39.4205595431696,"White","M","50-75k",1,4,2,2,0,0.280520058481491,0.0480655828276659,30
"283",283,95856,-78.6452213819264,35.885600511697,39.279689466249,"White","M","75-100k",1,4,2,3,0,0.23303061656534,0.182521418362464,30
"284",284,96317,-78.6795570856659,35.8273356085281,37.0427672777506,"White","M","50-75k",1,4,2,4,0,0.20919230445722,0.364898880511167,30
"285",285,96547,-78.7863725525353,35.7715217034377,33.3494535632868,"White","F","25-50k",1,4,3,1,0,0.152349726694713,0.0743719066083252,30
"286",286,96567,-78.6920659878043,35.8003762336594,44.8364422594661,"White","M","50-75k",1,4,3,2,1,0.207906067684557,0.0310492972631652,30
"287",287,96822,-78.6855645401755,35.7938153431324,58.9903923092803,"White","M","75-100k",1,4,3,3,0,0.216672203522476,0.0339332514027006,30
"288",288,96983,-78.6403355848033,35.7532782382293,33.9709750722893,"White","F","100-150k",1,4,3,4,0,0.275875871189104,0.250185958415866,30
"289",289,97147,-78.7357230571213,35.8224858822499,50.7262510077148,"White","F","75-100k",2,1,1,1,0,0.159534651805137,0.00873177165535089,15
"290",290,97299,-78.5505440013968,35.9338520592946,38.7241615659455,"White","F","50-75k",2,1,1,2,0,0.375535337105784,0.0137766325366881,15
"291",291,97323,-78.5897078569454,35.6855326789839,50.3283436705304,"Hispanic","F","50-75k",2,1,1,3,0,0.292548683933283,0.0227410241285353,15
"292",292,97612,-78.6630449020094,35.7135472957636,43.3399255390115,"White","F","75-100k",2,1,1,4,1,0.215337430242149,0.118660231848566,15
"293",293,97846,-78.5736734018724,35.7186689735234,34.0530960938915,"Black","F","75-100k",2,1,2,1,0,0.303465313890973,0.158021599580233,15
"294",294,98088,-78.4213650089141,35.8459813627743,37.4683290384188,"White","M","50-75k",2,1,2,2,0,0.465321650969381,0.101055163009092,15
"295",295,98136,-78.6390080639243,35.8074540851769,33.4598878414915,"White","F","100-150k",2,1,2,3,0,0.244643787571812,0.448522657251611,15
"296",296,98254,-78.5641865230886,35.805130206648,44.3106093836231,"White","M","50-75k",2,1,2,4,1,0.317200520761916,0.43491941583929,15
"297",297,98522,-78.594331684922,35.7629906900506,37.129339972029,"White","M","50-75k",2,1,3,1,1,0.282043792495469,0.110185646824379,15
"298",298,98654,-78.589820029858,35.6851092872366,41.6479390782556,"White","F","100-150k",2,1,3,2,0,0.292527199791095,0.0752729200049678,15
"299",299,99318,-78.7446347713228,35.8383798462424,45.5726537839093,"White","M","50-75k",2,1,3,3,0,0.16033618346588,0.29646622527497,15
"300",300,99399,-78.7026044275159,35.6293695639877,42.8580169548281,"White","F","75-100k",2,1,3,4,0,0.20902744812172,0.490855721240724,15
"301",301,99756,-78.529177022847,35.8022325165348,33.2318097727839,"Hispanic","F","75-100k",2,2,1,1,0,0.35118889286726,0.0197088290609057,20
"302",302,99806,-78.5127356238013,35.8804279020709,47.3994924818361,"Aisian/Other","M","75-100k",2,2,1,2,0,0.387129820079466,0.00838747542025778,20
"303",303,99872,-78.6608539433015,35.6791202277652,41.177204145232,"Black","F","100-150k",2,2,1,3,0,0.225270149078684,0.0509414174347627,20
"304",304,100768,-78.6339100975406,35.7406288274035,47.9046806017282,"White","M",">150k",2,2,1,4,0,0.242035884628543,0.0531882525755086,20
"305",305,101023,-78.600667973666,35.8172925338387,63.6952893722685,"White","M","50-75k",2,2,2,1,0,0.284226035755089,0.0170489971598314,20
"306",306,101291,-78.5412378497277,35.6718397257631,44.5018421254626,"White","F","50-75k",2,2,2,2,0,0.342821707549762,0.0783950658857867,20
"307",307,101395,-78.5411056318714,35.8897381640055,47.071486455316,"Aisian/Other","M","100-150k",2,2,2,3,0,0.364217136301585,0.166603474641922,20
"308",308,101414,-78.6185201631533,35.7738128269698,45.3637158353954,"White","M","25-50k",2,2,2,4,1,0.258828402967494,0.520709277678069,20
"309",309,101525,-78.7077604996634,35.7739550113969,32.8074027635712,"White","M","100-150k",2,2,3,1,0,0.170382137119028,0.181720496089347,20
"310",310,101844,-78.7091625433363,35.8420438883541,50.1935379190836,"White","M","75-100k",2,2,3,2,0,0.192263966122375,0.0812115334256067,20
"311",311,101886,-78.5763598096176,35.7711040454612,47.0098987793169,"Black","M","50-75k",2,2,3,3,0,0.300547130546552,0.190004471276719,20
"312",312,102440,-78.6596963553882,35.7713995574333,49.3533380376935,"White","F","25-50k",2,2,3,4,1,0.217638140874436,0.378962684832836,20
"313",313,102457,-78.5907704030516,35.9652457080207,49.3770043709805,"White","F","75-100k",2,3,1,1,0,0.359490561157158,0.00283670608043692,25
"314",314,102541,-78.5336445451121,35.6380426176837,40.4644884875027,"White","M","100-150k",2,3,1,2,0,0.35894350183979,0.00694097074542438,25
"315",315,102720,-78.641142195718,35.7918890148886,33.5536534259288,"Aisian/Other","M",">150k",2,3,1,3,0,0.239127620734702,0.046348865751303,25
"316",316,103628,-78.5339487131515,35.7453211925359,30.3048480117242,"White","F","<25k",2,3,1,4,0,0.34193263113897,0.0694422241426531,25
"317",317,103796,-78.6649581569433,35.8480746480702,30.8098945638745,"White","F","75-100k",2,3,2,1,0,0.234201140591095,0.152910673616013,25
"318",318,103969,-78.7231024159944,35.8394335529897,54.8564426809409,"White","M","75-100k",2,3,2,2,0,0.178937348279198,0.0434728126122276,25
"319",319,104504,-78.5146037177893,35.8471216056965,40.4920462528019,"White","F","50-75k",2,3,2,3,0,0.375086098819233,0.166044124036831,25
"320",320,104891,-78.5036927846572,35.8864740663116,57.9501420799585,"White","F","50-75k",2,3,2,4,0,0.397715601270057,0.0855155851538318,25
"321",321,105103,-78.6573635190886,35.840480897458,48.3406753218165,"White","M",">150k",2,3,3,1,0,0.23795642775893,0.020493167990512,25
"322",322,105806,-78.616382946019,35.7345958744132,49.4787974224396,"White","M","25-50k",2,3,3,2,0,0.259759965767519,0.0441952792418235,25
"323",323,106015,-78.7183014808347,35.6780343044404,29.727741438151,"White","F","50-75k",2,3,3,3,1,0.171722056430563,0.435949951813846,25
